created,text,retwc,hashtag,followers,friends
2021-10-09 03:20:44,b'RT @LloydLegalist: The plexiglass at the grocery store check out counter be like\xe2\x80\xa6\n#Covishield #CovidProtection https://t.co/WQj1cRAYhW',52,Covishield,169,275
2021-10-09 03:19:55,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,460,408
2021-10-09 03:17:07,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,82,383
2021-10-09 03:16:50,"b'RT @htTweets: Indian travellers fully vaccinated with both doses of #Covishield will not require to be quarantined in the United Kingdom, s\xe2\x80\xa6'",24,Covishield,67,2324
2021-10-09 03:16:21,b'RT @BabaIndic: - Anti Drone System by @DRDO_India \n- Flight Test of Hypersonic Technology Demonstrator Vehicle by @DRDO_India \nAnd there is\xe2\x80\xa6',3,None,741,1405
2021-10-09 03:14:29,b'RT @AlexWEllis: No quarantine for Indian \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 travellers to UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 fully vaccinated with Covishield or another UK-approved vaccine from 11 Oct\xe2\x80\xa6',4477,None,2278,354
2021-10-09 03:12:26,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,13,84
2021-10-09 03:12:07,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,928,815
2021-10-09 03:11:58,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,875,2762
2021-10-09 03:10:36,"b'RT @CollectorCbe: It is informed that today 09.10.2021, In Corporation areas, 32 camps\nwith 6400 COVISHIELD &amp; 1600 COVAXIN doses and In Rur\xe2\x80\xa6'",10,None,308,713
2021-10-09 03:09:31,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,12,337
2021-10-09 03:07:14,b'RT @AlexWEllis: No quarantine for Indian \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 travellers to UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 fully vaccinated with Covishield or another UK-approved vaccine from 11 Oct\xe2\x80\xa6',4477,None,334,1881
2021-10-09 03:04:36,"b'RT @CollectorCbe: It is informed that today 09.10.2021, In Corporation areas, 32 camps\nwith 6400 COVISHIELD &amp; 1600 COVAXIN doses and In Rur\xe2\x80\xa6'",10,None,175,1653
2021-10-09 03:04:13,b'- Anti Drone System by @DRDO_India \n- Flight Test of Hypersonic Technology Demonstrator Vehicle by @DRDO_India \nAnd\xe2\x80\xa6 https://t.co/SnoVVpYpPY',3,None,2400,2429
2021-10-09 03:04:01,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,1093,2533
2021-10-09 03:02:52,b'RT @DrJohnB2: A 18-year-old man\n- After getting the 1st dose of the #CovidVaccine (Covishield): headache &amp; recurrent vomiting for five days\xe2\x80\xa6',2845,CovidVaccine,33,551
2021-10-09 03:00:25,b'45+ #BBMP #Bengaluru #CovidVaccine Availability for 09/10 at 08:30AM\nFREE Slots 0\nPAID Slots \n#COVISHIELD - Dose1:8\xe2\x80\xa6 https://t.co/1by0nnltjE',0,BBMP,26,0
2021-10-09 03:00:18,b'RT @Newsumindia: No Quarantine For Covishield Vaccinated Indians Travelling To UK: British Envoy https://t.co/dHfPGE4V22',3,None,12,32
